current,last_week,artist,title,label,weeks_in_charts,peak_in_charts,last_week_fill
64,49,Majestic x Boney M.,Rasputin,NITRON,10,38,49
65,58,Joel Corry feat. MNEK,Head & Heart,Atlantic,51,4,58
66,NA,Luciano [DE],Peppermint,Urban,14,3,0
67,62,Jason Derulo x Nuka,Love Not War (The Tampa Beat),Columbia,33,9,62
68,60,Joel Corry / Raye / David Guetta,Bed,Atlantic,18,34,60
69,61,Miksu / Macloud / Jamule / Nimo,Frag mich nicht,Futura,15,2,61
70,64,Robin Schulz & Felix Jaehn feat. Alida,One More Time,Warner Music Germany,19,37,64
71,71,Imagine Dragons,Follow You,Interscope,13,49,71
72,53,Loredana & Mozzik,Rosenkrieg,Loredana,6,1,53
73,37,PA Sports x Kianush x Jamule,Shawty,Life Is Pain,4,8,37
74,69,Ofenbach & Quarterhead feat. Norma Jean Martine,Head Shoulders Knees & Toes,Spinnin' Records,49,6,69
75,NA,Imagine Dragons,Wrecked,KIDinaKORNER,1,75,0
76,54,Doja Cat & The Weeknd,You Right,RCA,2,54,54
77,NA,Capo,Papaya,Warner Music Germany,1,77,0
78,76,Russ Millions x Tion Wayne,Body,Atlantic,9,28,76
79,66,BTS,Butter,Bighit Music,7,7,66
80,15,NGEE x Capital Bra,Vergib mir,Epic,2,15,15
81,65,Wincent Weiss + Johannes Oerding,Die guten Zeiten,Universal Domestic Vertigo,4,14,65
82,75,Apache 207,Roller,Four Music / TwoSides,97,1,75
83,79,"Galantis, David Guetta & Little Mix",Heartbreak Anthem,Big Beat Records,6,75,79
84,78,Tom Odell,Another Love,Columbia,79,11,78
85,7,Finch feat. Blümchen,Herzalarm,Walk This Way Records,2,7,7
86,74,Lena,Strip,Universal Domestic Polydor,5,73,74
87,83,Olivia Rodrigo,Drivers License,Olivia Rodrigo,26,2,83
88,82,24kGoldn feat. Iann Dior,Mood,Columbia,46,1,82
89,70,Kasimir1441 x Badmómzjay,Ohne Dich,Bis Es Klappt Records,25,1,70
90,95,Twocolors,Bloodstream,Virgin Records,5,83,95
91,NA,Clueso feat. Andreas Bourani,Willkommen zurück,Epic,1,91,0
92,NA,"01099 feat. BHZ - Longus Mongus, Gustav, Ion Miles, Big Pat, Paul, Zachi",Halligalli,01099,1,92,0
93,92,Tones And I,Dance Monkey,Bad Batch Records,100,1,92
94,85,Travis Scott feat. Kendrick Lamar,Goosebumps,Epic / B1,27,47,85
95,NA,David Guetta / MistaJam / John Newman,If You Really Love Me (How Will I Know),Parlophone Label Group,1,95,0
96,91,Meduza feat. Dermot Kennedy,Paradise,Virgin Records,36,14,91
97,77,AK Ausserkontrolle,3065,XY Records,9,21,77
98,NA,Alvaro Soler & Cali y El Dandee,Mañana,Airforce1,1,98,0
99,94,Robin Schulz feat. Kiddo,All We Got,Warner Music Germany,38,5,94
100,88,Wincent Weiss,Wer wenn nicht wir,Universal Domestic Vertigo,24,12,88
