current,last_week,artist,title,label,weeks_in_charts,peak_in_charts,last_week_fill
35,29,Farruko,Pepas,Epic,54,11,29
36,24,Makar,Mood,Virgin Records,4,16,24
37,36,Lost Frequencies / Calum Scott,Where Are You Now,RCA,57,5,36
38,34,Nicky Youre & Dazy,Sunroof,Columbia,13,34,34
39,32,Julian Sommer,Dicht im Flieger,Electrola,24,7,32
40,46,Ed Sheeran,Bad Habits,Atlantic,64,1,46
41,41,Ghost,Mary On A Cross,Loma Vista Recordings,3,41,41
42,35,T-Low & Miksu / Macloud,We Made It,Spinnup,21,1,35
43,40,Montez,Auf & ab,Universal Domestic Vertigo,59,1,40
44,97,Eliza Rose & Interplanetary Criminal,B.O.T.A. (Baddest Of Them All),Warner Music International,2,44,97
45,44,Black Eyed Peas / Shakira + David Guetta,Don't You Worry,Epic,6,43,44
46,58,Armani White,Billie Eilish,Armani White,3,46,58
47,NA,Kontra K,Nur für Dich,Letzte Woelfe,1,47,0
48,37,Leony,Remedy,Kontor Records,31,5,37
49,NA,Montez,Starlight Express,Universal Domestic Vertigo,1,49,0
50,39,Britney Spears / Elton John,Hold Me Closer,EMI,3,31,39
51,70,Glockenbach / Ásdís,Dirty Dancing,Wefor,2,51,70
52,48,Camila Cabello feat. Ed Sheeran,Bam Bam,Epic,28,12,48
53,28,Samra x Topic42,Kiss Me,Cataleya Edition,3,13,28
54,45,Elton John & Dua Lipa,Cold Heart,EMI,56,3,45
55,47,Benzz,Je m'appelle,Universal,18,22,47
56,55,Purple Disco Machine + Sophie And The Giants,In The Dark,Columbia,31,12,55
57,NA,Kalim,Uff,Urban,1,57,0
58,53,Jason Derulo,Acapulco,Atlantic,51,18,53
59,52,"David Guetta, Becky Hill & Ella Henderson",Crazy What Love Can Do,Parlophone Label Group,23,26,52
60,57,The Kid Laroi / Justin Bieber,Stay,Columbia,62,1,57
61,51,SDP feat. Clueso,Die schönsten Tage,Nur Musik ist schöner,20,13,51
62,100,Julien Bam feat. Elif & Jay-C,Bunny Bars (Osterhase),vincentleemusic.com,2,62,100
63,56,Tiësto & Ava Max,The Motto,Atlantic,45,10,56
64,67,Alvaro Soler x Topic,Solo para ti,Airforce1,11,57,67
65,85,Kummer feat. Fred Rabe,Der letzte Song (Alles wird gut),Eklat Tonträger,35,1,85
66,50,Luciano [DE],Frozen Tears,Urban,7,8,50
67,63,Endzone / TM,61 Grad,2Live Entertainment,43,25,63
68,54,Ary x Liaze,Ticket nach Ketama,Good Kid Records/VENTURA Records,8,16,54
69,64,Nathan Evans,Wellerman,Polydor,86,1,64
70,71,Seafret,Atlantis,Sony Music,2,70,71
71,68,Cheriimoya & Sierra Kidd,"Living Life, In The Night",Cheriimoya,6,65,68
72,62,Gayle,abcdefu,Atlantic,44,1,62
73,93,YouNotUs / Louis III,Samba,Guesstimate,5,73,93
74,59,Shouse,Love Tonight,Hell Beach,65,4,59
75,65,Ava Max,Maybe You're The Problem,Atlantic,12,65,65
76,80,Meduza x James Carter feat. Elley Duhé + Fast Boy,Bad Memories,Virgin Records,2,76,80
77,NA,Kordhell,Murder In My Mind,Kordhell,2,77,0
78,73,Acraze feat. Cherish,Do It To It,Thrive Music/Virgin Music,46,3,73
79,66,Emilio,Ausmacht,Jive,15,5,66
80,NA,The Neighbourhood,Sweater Weather,Columbia,10,80,0
81,88,Marshmello / Khalid,Numb,RCA,5,81,88
82,81,Felix Jaehn feat. Zoe Wees,Do It Better,Virgin Records,14,69,81
83,76,Tiësto & Charli XCX,Hot In It,Atlantic,7,76,76
84,82,Imagine Dragons x JID,Enemy,Interscope,46,4,82
85,72,Blackpink,Pink Venom,Interscope,4,32,72
86,83,Shawn Mendes,When You're Gone,Island,24,37,83
87,75,Die Flippers,Wir sagen danke schön,Sony Music,11,29,75
88,NA,Civo,Liebeslieder,Good Kid Records/VENTURA Records,1,88,0
89,78,Felix Jaehn & The Stickmen Project feat. Calum Scott,Rain In Ibiza,Virgin Records,19,28,78
90,95,Lady Gaga,Hold My Hand,Interscope,15,79,95
91,94,The Weeknd,Save Your Tears,Republic Records,86,5,94
92,96,Jaymes Young,Infinity,Atlantic,48,11,96
93,61,Jax Jones & MNEK,Where Did You Go?,Polydor,25,27,61
94,90,Elley Duhé,Middle Of The Night,RCA,40,31,90
95,92,Imagine Dragons,Bones,Interscope,3,92,92
96,NA,Southstar,We Are The People,Recordjet,1,96,0
97,89,Alvaro Soler / Ray Dalton,Manila,Epic,32,23,89
98,79,Mia Julia / Lorenz Büffel / Malle Anja,Der Zug hat keine Bremse,Electrola,11,33,79
99,69,Andy Luxx / Bierkapitän / DJ Aaron,Lea,Electrola,5,23,69
100,98,RIN,Commitment Issues,GOLD LEAGUE,9,9,98
