current,last_week,artist,title,label,weeks_in_charts,peak_in_charts,last_week_fill
90,91,atb x Topic x A7S,Your Love (9PM),Virgin Records,54,6,91
91,48,Finch feat. SDP,Liebe ist...,Walk This Way Records,3,48,48
92,87,Kamrad,I Believe,Kamrad,2,87,87
93,53,Reezy,Itachi Flow,Four Music / Two Sides,3,23,53
94,89,Avaion,Pieces,RCA,6,76,89
95,78,Pietro Lombardi,Vorbei,Universal Domestic Polydor,5,4,78
96,96,The Neighbourhood,Sweater Weather,Columbia,8,81,96
97,97,Laurell,Habit,FFMM GmbH,27,31,97
98,NA,Andreas Gabalier,Hulapalu,Electrola,93,13,0
99,76,"Capital Bra, Mvna & Art",Quit,Urban,4,20,76
100,95,Joel Corry & Jax Jones feat. Charli XCX & Saweetie,Out Out,Atlantic,27,20,95
