current,last_week,artist,title,label,weeks_in_charts,peak_in_charts,last_week_fill
43,37,Måneskin,I Wanna Be Your Slave,RCA,22,3,37
44,47,Dua Lipa,Love Again,Urban,6,44,47
45,77,Helene Fischer feat. Luis Fonsi,Vamos a marte,Universal Domestic Polydor,11,2,77
46,42,The Weeknd,Take My Breath,Republic Records,11,18,42
47,39,Riton x Nightcrawlers feat. Mufasa & Hypeman,Friday (Dopamine Re-Edit),Columbia,36,3,39
48,40,Laurell,Habit,FFMM GmbH,12,31,40
49,55,Jaymes Young,Infinity,Atlantic,3,49,55
50,NA,Pajel,Verkackt,Epic / DOPE,1,50,0
51,41,Lea,Wenn Du mich lässt,Four Music / Treppenhaus,9,22,41
52,48,Billie Eilish,Happier Than Ever,Interscope,12,23,48
53,9,Pietro Lombardi,Lüg mich an,Universal Domestic Polydor,2,9,9
54,54,Oliver Tree,Life Goes On,Atlantic,4,54,54
55,46,Lil Nas X,Montero (Call Me By Your Name),Columbia,30,2,46
56,38,Zuna & Lune,Baby 2.0,KMN Gang,4,16,38
57,52,The Weeknd,Save Your Tears,Republic Records,40,5,52
58,51,T-Low,Crashen,Spinnup,14,27,51
59,45,RAF Camora x Juju,Wenn du mich siehst,Indipendenza,9,2,45
60,53,Kungs,Never Going Home,Universal,7,47,53
61,NA,Helene Fischer,Volle Kraft voraus,Universal Domestic Polydor,2,61,0
62,56,J Balvin & Skrillex,In Da Getto,Sueños Globales,7,56,56
63,96,Coldplay,Higher Power,Parlophone Label Group,24,35,96
64,57,The Weeknd,Blinding Lights,Republic Records,99,1,57
65,26,Bojan x Samra,Raffaelo,Cataleya Edition,2,26,26
66,50,Justin Wellington and Small Jam,Iko Iko,Columbia / B1,25,7,50
67,44,Nura,Fair,Universal Domestic Vertigo,5,26,44
68,58,atb x Topic x A7S,Your Love (9PM),Virgin Records,40,6,58
69,49,Rubi,Ich will dich,Rubi Inc.,4,42,49
70,61,Tiësto,The Business,Atlantic,51,3,61
71,NA,Alligatoah,Stay In Touch,Trailerpark,1,71,0
72,59,David Guetta / MistaJam / John Newman,If You Really Love Me (How Will I Know),Parlophone Label Group,14,40,59
73,82,Purple Disco Machine feat. Eyelar,Dopamine,Columbia,2,73,82
74,NA,Coldplay & Selena Gomez,Let Somebody Go,Parlophone Label Group,1,74,0
75,62,OneRepublic,Run,Interscope,24,19,62
76,63,Super-Hi x Neeka,Following The Sun,Blended,19,24,63
77,68,Apache 207,Roller,Four Music / TwoSides,112,1,68
78,NA,RAF Camora feat. Ahmad Amin,Vergesse nie die Street,Indipendenza,2,78,0
79,79,Tom Odell,Another Love,Columbia,94,11,79
80,64,Endzone / TM,61 Grad,2Live Entertainment,11,25,64
81,34,1986zig x Kontra K,Keine Pause,Good Kid Records,2,34,34
82,75,Ofenbach feat. Lagique,Wasted Love,Elektra,34,12,75
83,94,MKTO,Classic,Sony Music,2,83,94
84,70,HBz,King Kong,Virgin Records,19,31,70
85,74,Bausa feat. Apache 207,Madonna,Warner Music Germany,35,1,74
86,80,Joel Corry feat. MNEK,Head & Heart,Atlantic,66,4,80
87,NA,Marteria / Ätna / Yasha,"Love, Peace & Happiness",Four Music,2,75,0
88,81,Mark Forster x Lea,Drei Uhr nachts,Four Music,28,15,81
89,NA,Justin Bieber,Ghost,Def Jam,1,89,0
90,84,Ava Max,EveryTime I Cry,Atlantic,12,58,84
91,91,Sophia,Niemals allein,Universal Domestic Vertigo,2,91,91
92,85,Blxst & Tyga feat. Ty Dolla $ign,Chosen,Red Bull Records,9,47,85
93,78,"01099 - Gustav, Zachi",Durstlöscher,01099,23,17,78
94,86,P!nk + Willow Sage Hart,Cover Me In Sunshine,RCA,34,7,86
95,67,Kalim feat. Haftbefehl,Ozean,Urban,5,15,67
96,88,Dua Lipa,Levitating,Urban,31,16,88
97,89,24kGoldn feat. Iann Dior,Mood,Columbia,61,1,89
98,NA,Duncan Laurence,Arcade,Universal,21,26,0
99,66,Badmómzjay,Sterne unterm Dach,Universal Domestic Vertigo,6,16,66
100,NA,Marteria,Niemand bringt Marten um,Four Music,11,10,0
