current,last_week,artist,title,label,weeks_in_charts,peak_in_charts,last_week_fill
57,55,Nathan Evans,Wellerman,Polydor,75,1,55
58,58,Montez,Auf & ab,Universal Domestic Vertigo,48,1,58
59,54,Jaymes Young,Infinity,Atlantic,37,11,54
60,52,Endzone / TM,61 Grad,2Live Entertainment,32,25,52
61,NA,Charlie Puth & Jung Kook,Left And Right,Atlantic,1,61,0
62,51,Rammstein,Dicke Titten,Rammstein,6,19,51
63,53,Lizzo,About Damn Time,Atlantic,8,34,53
64,50,RAF Camora feat. Bonez MC,Blaues Licht,Indipendenza,48,1,50
65,NA,Ion Miles / BHZ feat. Longus Mongus,Pass nicht rein,Sony Music / BHZ,1,65,0
66,68,Shawn Mendes,When You're Gone,Island,13,37,68
67,60,Tate McRae,She's All I Wanna Be,RCA,18,50,60
68,62,Calvin Harris & Dua Lipa,One Kiss,Sony Music,45,1,62
69,56,Luude feat. Colin Hay,Down Under,Sweat It Out,24,9,56
70,64,Lil Nas X,Thats What I Want,Columbia,40,11,64
71,65,T-Low,Crashen,Spinnup,29,27,65
72,59,Måneskin,Supermodel,RCA,7,49,59
73,69,The Weeknd,Save Your Tears,Republic Records,75,5,69
74,78,OneRepublic,I Ain't Worried,Interscope,2,74,78
75,70,Glockenbach x ClockClock,Brooklyn,Wefor,26,26,70
76,63,Romero [DE],Sie liebt Techno,Epic,10,34,63
77,NA,NGEE x Capital Bra,Echte Berliner,Bra Music,1,77,0
78,74,Nicky Youre & Dazy,Sunroof,Columbia,2,74,74
79,20,Headie One & Luciano,Cloud,Epic,2,20,20
80,83,Cro,Traum,BMG,51,1,83
81,71,Shouse,Won't Forget You,Hell Beach,15,36,71
82,76,Olivia Rodrigo,Good 4 U,Olivia Rodrigo,59,1,76
83,86,Ikke Hüftgold,Ich schwanke noch,Summerfield Records,2,83,86
84,79,Lady Gaga,Hold My Hand,Interscope,6,79,79
85,85,Pajel,10von10,Epic / DOPE,45,2,85
86,82,The Weeknd,Blinding Lights,Republic Records,134,1,82
87,84,"01099 - Gustav, Zachi",Durstlöscher,01099,29,17,84
88,NA,Olexesh,Karussell,385ideal,1,88,0
89,80,Robin Schulz & Dennis Lloyd,Young Right Now,Warner Music Germany,27,28,80
90,88,Macklemore & Ryan Lewis feat. Ray Dalton,Can't Hold Us,Macklemore,103,2,88
91,NA,Loredana,Let's Go,Loredana,1,91,0
92,66,Nathan Dawe feat. Ella Henderson,21 Reasons,Atlantic,3,66,66
93,100,Cro,Easy,BMG,51,2,100
94,NA,Cro,Einmal um die Welt,BMG,56,8,0
95,81,SDP feat. 257ers,Scheiße baut sich nicht von alleine,Nur Musik ist schöner,9,52,81
96,73,OneRepublic,Sunshine,Interscope,11,63,73
97,90,Sido,Mit Dir,Urban,32,3,90
98,95,Apache 207,Roller,Four Music / Two Sides,143,1,95
99,96,Culcha Candela,Monsta,Urban,62,3,96
100,99,Ava Max,Maybe You're The Problem,Atlantic,2,99,99
