current,last_week,artist,title,label,weeks_in_charts,peak_in_charts,last_week_fill
87,92,Macklemore & Ryan Lewis feat. Ray Dalton,Can't Hold Us,Macklemore,85,2,92
88,89,Joel Corry & Jax Jones feat. Charli XCX & Saweetie,Out Out,Atlantic,25,20,89
89,81,Doja Cat,Woman,RCA,23,18,81
90,94,Lea,Wenn Du mich lässt,Four Music / Treppenhaus,20,22,94
91,57,Art [DE],Nebel,23HOURS,3,27,57
92,90,Meduza feat. Hozier,Tell It To My Heart,Island,4,70,90
93,62,Tate McRae,She's All I Wanna Be,RCA,2,62,62
94,69,OneRepublic,Run,Interscope,35,19,69
95,0,24kGoldn feat. Iann Dior,Mood,Columbia,67,1,0
96,97,Joel Corry feat. MNEK,Head & Heart,Atlantic,74,4,97
97,86,Ofenbach feat. Lagique,Wasted Love,Elektra,44,12,86
98,96,Laurell,Habit,FFMM GmbH,25,31,96
99,0,Eminem feat. Nate Dogg,Till I Collapse,Universal,1,99,0
100,85,Shawn Mendes,It'll Be Okay,Island,7,53,85
