current,last_week,artist,title,label,weeks_in_charts,peak_in_charts,last_week_fill
54,47,Blxst & Tyga feat. Ty Dolla $ign,Chosen,Red Bull Records,4,47,47
55,53,The Weeknd,Blinding Lights,Republic Records,94,1,53
56,48,Mark Forster x Lea,Drei Uhr nachts,Four Music,23,15,48
57,51,Tiësto,The Business,Atlantic,46,3,51
58,69,Ava Max,EveryTime I Cry,Atlantic,7,58,69
59,58,Jamule,Liege wieder wach,Life Is Pain,21,3,58
60,55,Ofenbach feat. Lagique,Wasted Love,Elektra,29,12,55
61,56,P!nk + Willow Sage Hart,Cover Me In Sunshine,RCA,29,7,56
62,66,Lune,Hab nur eine Bitte.,Warner Music Germany,6,15,66
63,71,Kungs,Never Going Home,Universal,2,63,71
64,67,Luciano [DE],Schmetterling,Urban,13,3,67
65,76,Lea x Casper,Schwarz,Four Music / Treppenhaus,11,7,76
66,60,Tom Gregory,River,Kontor Records,16,36,60
67,64,Bausa feat. Apache 207,Madonna,Warner Music Germany,30,1,64
68,37,Kanye West feat. The Weeknd & Lil Baby,Hurricane,Getting Out Our Dreams Inc.,3,37,37
69,63,Shirin David,Ich darf das,Juicy Money Records,18,1,63
70,NA,Monet192,Sterne,Warner Music Germany,1,70,0
71,65,Pascal Letoublon feat. Leony,Friendships (Lost My Love),Virgin Records,3,65,65
72,61,Doja Cat,Need To Know,RCA,7,53,61
73,NA,Veysel,Ohne dich,Bela Boyz,3,19,0
74,80,Coldplay,Higher Power,Parlophone Label Group,19,35,80
75,72,Apache 207,Roller,Four Music / TwoSides,107,1,72
76,62,Wes Nelson & Yxng Bane,Nice To Meet Ya,EMI,16,5,62
77,70,Joel Corry feat. MNEK,Head & Heart,Atlantic,61,4,70
78,92,J Balvin & Skrillex,In Da Getto,Sueños Globales,2,78,92
79,86,Farruko,Pepas,Epic,2,79,86
80,74,Dua Lipa,Levitating,Urban,26,16,74
81,82,Masked Wolf,Astronaut In The Ocean,Elektra,36,4,82
82,89,24kGoldn feat. Iann Dior,Mood,Columbia,56,1,89
83,NA,Sam Smith,Like I Can,Capitol,11,45,0
84,NA,Dua Lipa,Love Again,Urban,1,84,0
85,94,Tom Odell,Another Love,Columbia,89,11,94
86,91,Lityway & Yungfijay feat. Ille & MABU,Für dich,Epic,10,66,91
87,87,The Kid Laroi,Without You,Columbia,38,13,87
88,83,Michael Patrick Kelly,Throwback,Columbia,8,30,83
89,77,RAF Camora,Zukunft,Indipendenza,9,4,77
90,NA,Camila Cabello,Don't Go Yet,Epic,5,70,0
91,88,Leony,Faded Love,Kontor Records,30,17,88
92,NA,Shindy,Im Schatten der Feigenbäume,Sony Music / Friends With Money,3,5,0
93,90,Glockenbach feat. ClockClock,Redlight,Wefor,16,38,90
94,97,Tones And I,Dance Monkey,Bad Batch Records,110,1,97
95,NA,Tom Grennan,Little Bit Of Love,RCA,18,53,0
96,NA,Lune,Mondschein,Lune,1,96,0
97,57,Samra x Bojan,Paradies,Cataleya Edition,4,12,57
98,NA,TELYKast with Sam Gray,Unbreakable,Virgin Records,1,98,0
99,100,Zoe Wees,Girls Like Us,Capitol,35,9,100
100,NA,He/Ro,Kuss an Dich,Columbia,1,100,0
