current,last_week,artist,title,label,weeks_in_charts,peak_in_charts,last_week_fill
35,37,Lil Nas X,Thats What I Want,Columbia,6,18,37
36,NA,ABBA,Just A Notion,Universal,1,36,0
37,30,Samra x Topic42 feat. Arash,Ich bin weg (Boro boro),Cataleya Edition,5,9,30
38,39,Pashanim,Sommergewitter,Urban,18,1,39
39,36,Nathan Evans,Wellerman,Polydor,40,1,36
40,31,Hava,Moje sve,RCA,4,12,31
41,28,Montez x Badmómzjay,Mond,Universal Domestic Vertigo,4,10,28
42,NA,RIN,FYM,GOLD LEAGUE,1,42,0
43,38,Måneskin,Beggin',RCA,21,1,38
44,40,Doja Cat,Woman,RCA,12,18,40
45,49,Jaymes Young,Infinity,Atlantic,4,45,49
46,46,The Weeknd,Take My Breath,Republic Records,12,18,46
47,NA,Veysel,Nur aus Prinzip,Urban,1,47,0
48,44,Dua Lipa,Love Again,Urban,7,44,44
49,NA,Pashanim,Paris Freestyle,Urban,1,49,0
50,NA,Dante YN,Trapstar,Epic,1,50,0
51,48,Laurell,Habit,FFMM GmbH,13,31,48
52,47,Riton x Nightcrawlers feat. Mufasa & Hypeman,Friday (Dopamine Re-Edit),Columbia,37,3,47
53,73,Purple Disco Machine feat. Eyelar,Dopamine,Columbia,3,53,73
54,57,The Weeknd,Save Your Tears,Republic Records,41,5,57
55,43,Måneskin,I Wanna Be Your Slave,RCA,23,3,43
56,62,J Balvin & Skrillex,In Da Getto,Sueños Globales,8,56,62
57,52,Billie Eilish,Happier Than Ever,Interscope,13,23,52
58,51,Lea,Wenn Du mich lässt,Four Music / Treppenhaus,10,22,51
59,64,The Weeknd,Blinding Lights,Republic Records,100,1,64
60,55,Lil Nas X,Montero (Call Me By Your Name),Columbia,31,2,55
61,54,Oliver Tree,Life Goes On,Atlantic,5,54,54
62,59,RAF Camora x Juju,Wenn du mich siehst,Indipendenza,10,2,59
63,60,Kungs,Never Going Home,Universal,8,47,60
64,41,Helene Fischer,Null auf 100,Universal Domestic Polydor,2,41,41
65,66,Justin Wellington and Small Jam,Iko Iko,Columbia / B1,26,7,66
66,58,T-Low,Crashen,Spinnup,15,27,58
67,45,Helene Fischer feat. Luis Fonsi,Vamos a marte,Universal Domestic Polydor,12,2,45
68,72,David Guetta / MistaJam / John Newman,If You Really Love Me (How Will I Know),Parlophone Label Group,15,40,72
69,68,atb x Topic x A7S,Your Love (9PM),Virgin Records,41,6,68
70,56,Zuna & Lune,Baby 2.0,KMN Gang,5,16,56
71,70,Tiësto,The Business,Atlantic,52,3,70
72,35,Kalim,Blueprint,Urban,2,35,35
73,63,Coldplay,Higher Power,Parlophone Label Group,25,35,63
74,75,OneRepublic,Run,Interscope,25,19,75
75,79,Tom Odell,Another Love,Columbia,95,11,79
76,77,Apache 207,Roller,Four Music / TwoSides,113,1,77
77,76,Super-Hi x Neeka,Following The Sun,Blended,20,24,76
78,83,MKTO,Classic,Sony Music,3,78,83
79,89,Justin Bieber,Ghost,Def Jam,2,79,89
80,NA,Kurdo,Immer echter,Almaz GmbH,1,80,0
81,88,Mark Forster x Lea,Drei Uhr nachts,Four Music,29,15,88
82,NA,Isong & Dardan,Pull Up,Virgin Records,1,82,0
83,84,HBz,King Kong,Virgin Records,20,31,84
84,86,Joel Corry feat. MNEK,Head & Heart,Atlantic,67,4,86
85,82,Ofenbach feat. Lagique,Wasted Love,Elektra,35,12,82
86,80,Endzone / TM,61 Grad,2Live Entertainment,12,25,80
87,69,Rubi,Ich will dich,Rubi Inc.,5,42,69
88,85,Bausa feat. Apache 207,Madonna,Warner Music Germany,36,1,85
89,91,Sophia,Niemals allein,Universal Domestic Vertigo,3,89,91
90,90,Ava Max,EveryTime I Cry,Atlantic,13,58,90
91,67,Nura,Fair,Universal Domestic Vertigo,6,26,67
92,93,"01099 - Gustav, Zachi",Durstlöscher,01099,24,17,93
93,NA,"The Anxiety, Willow & Tyler Cole",Meet Me At Our Spot,MSFTSMusic,1,93,0
94,32,NGEE x Capital Bra,Gib ihr Flex,iGroove Music,2,32,32
95,96,Dua Lipa,Levitating,Urban,32,16,96
96,97,24kGoldn feat. Iann Dior,Mood,Columbia,62,1,97
97,NA,Dardan,Kadale,Urban,5,23,0
98,94,P!nk + Willow Sage Hart,Cover Me In Sunshine,RCA,35,7,94
99,50,Pajel,Verkackt,Epic / DOPE,2,50,50
100,NA,Alle Farben feat. Kiddo,Alright,Warner Music Germany,1,100,0
