current,last_week,artist,title,label,weeks_in_charts,peak_in_charts,last_week_fill
36,NA,"BHZ, Monk, Longus Mongus, Ion Miles, Big Pat & Dead Dawg",Runnin,BHZ,1,36,0
37,39,Leony,Remedy,Kontor Records,27,5,39
38,47,Chris Brown,Under The Influence,SME - RCA,3,38,47
39,26,Pashanim,Kleiner Prinz,Urban,6,4,26
40,38,OneRepublic,I Ain't Worried,Interscope,9,38,38
41,72,Cro feat. Claudia Valentina,High,Urban,9,24,72
42,NA,Ra'is - NGEE - Capital Bra,Gottes Plan,Groove Attack TraX,1,42,0
43,44,Mia Julia / Lorenz Büffel / Malle Anja,Der Zug hat keine Bremse,Electrola,7,33,44
44,35,RIN,Commitment Issues,SME - GOLD LEAGUE,5,9,35
45,29,Die Flippers,Wir sagen danke schön,SME - Sony Music,7,29,29
46,45,Benzz,Je m'appelle,Universal,14,22,45
47,NA,Montez,Keine Antwort,Universal Domestic Vertigo,1,47,0
48,48,Montez,Auf & ab,Universal Domestic Vertigo,55,1,48
49,43,Emilio,Ausmacht,SME - Jive,11,5,43
50,49,SDP feat. Clueso,Die schönsten Tage,Nur Musik ist schöner,16,13,49
51,50,"David Guetta, Becky Hill & Ella Henderson",Crazy What Love Can Do,Parlophone Label Group,19,26,50
52,52,Endzone / TM,61 Grad,2Live Entertainment,39,25,52
53,NA,Saim x Can,Tattoos,SME - GOLD LEAGUE,1,53,0
54,51,Ed Sheeran,Bad Habits,Atlantic,60,1,51
55,54,Jason Derulo,Acapulco,Atlantic,47,18,54
56,53,Tiësto & Ava Max,The Motto,Atlantic,41,10,53
57,56,Jax Jones & MNEK,Where Did You Go?,Polydor,21,27,56
58,55,Purple Disco Machine + Sophie And The Giants,In The Dark,SME - Columbia,27,12,55
59,70,Azet & Zuna feat. Dhurata Dora,OEO,KMN Gang,2,59,70
60,58,Shouse,Love Tonight,Hell Beach,61,4,58
61,62,Nicky Youre & Dazy,Sunroof,SME - Columbia,9,61,62
62,77,Alvaro Soler x Topic,Solo para ti,Airforce1,7,62,77
63,59,Felix Jaehn & The Stickmen Project feat. Calum Scott,Rain In Ibiza,Virgin Records,15,28,59
64,64,Gayle,abcdefu,Atlantic,40,1,64
65,65,The Kid Laroi / Justin Bieber,Stay,SME - Columbia,58,1,65
66,41,PA Sports,Heaven,Life Is Pain,4,17,41
67,67,Acraze feat. Cherish,Do It To It,Thrive Music/Virgin Music,42,3,67
68,46,Beyoncé,Break My Soul,SME - Columbia,5,42,46
69,73,Felix Jaehn feat. Zoe Wees,Do It Better,Virgin Records,10,69,73
70,31,Olexesh,Maria Maria,385ideal,2,31,31
71,60,DJ Khaled feat. Drake & Lil Baby,Staying Alive,SME - Epic,2,60,60
72,69,Nathan Evans,Wellerman,Polydor,82,1,69
73,66,Pashanim,Sommergewitter,Urban,59,1,66
74,68,Lea x 01099,Eigentlich,SME - Sony Music / Treppenhaus Records,5,19,68
75,80,Luude & Mattafix,Big City Life,Warner Music International,5,72,80
76,82,Sofia Carson,Come Back Home,Hollywood Records,2,76,82
77,74,Shawn Mendes,When You're Gone,Island,20,37,74
78,NA,Kolja Goldstein,Audi Bande,Chapter One,1,78,0
79,NA,Cheriimoya & Sierra Kidd,"Living Life, In The Night",Cheriimoya,2,79,0
80,97,Black Eyed Peas / Shakira + David Guetta,Don't You Worry,SME - Epic,2,80,97
81,76,Imagine Dragons x JID,Enemy,Interscope,42,4,76
82,75,Alvaro Soler / Ray Dalton,Manila,SME - Epic,28,23,75
83,61,Dhurata Dora feat. Luciano,Adrenalina,SME - Epic / Ilir Balija,4,19,61
84,85,Jaymes Young,Infinity,Atlantic,44,11,85
85,86,Tiësto & Charli XCX,Hot In It,Atlantic,3,85,86
86,88,The Weeknd,Save Your Tears,Republic Records,82,5,88
87,NA,YouNotUs / Louis III,Samba,Guesstimate,1,87,0
88,93,RAF Camora feat. Bonez MC,Blaues Licht,Indipendenza,55,1,93
89,79,Panic! At The Disco,House Of Memories,Fueled By Ramen,17,12,79
90,90,Calvin Harris & Dua Lipa,One Kiss,SME - Sony Music,52,1,90
91,NA,Kummer feat. Fred Rabe,Der letzte Song (Alles wird gut),Eklat Tonträger,31,1,0
92,94,Elley Duhé,Middle Of The Night,SME - RCA,36,31,94
93,83,Jack Harlow,First Class,Atlantic,19,2,83
94,91,Civo,Weg von mir,Good Kid Records/VENTURA Records,29,4,91
95,NA,Marshmello / Khalid,Numb,SME - Columbia,1,95,0
96,NA,Nicki Minaj,Super Freaky Girl,Republic Records,1,96,0
97,NA,Azad / Dardan / Yustinez ZA,Money,SME - Sony Music / AZAD,1,97,0
98,96,Lizzo,About Damn Time,Atlantic,15,34,96
99,84,ClockClock,Sorry,Wefor,21,18,84
100,98,Ava Max,Maybe You're The Problem,Atlantic,8,80,98
