current,last_week,artist,title,label,weeks_in_charts,peak_in_charts,last_week_fill
50,23,Dardan / Cro,Cloud 7,Urban,3,12,23
51,46,Jamule,Liege wieder wach,Life Is Pain,18,3,46
52,45,Tiësto,The Business,Atlantic,43,3,45
53,57,Doja Cat,Need To Know,RCA,4,53,57
54,40,P!nk + Willow Sage Hart,Cover Me In Sunshine,RCA,26,7,40
55,54,David Guetta / MistaJam / John Newman,If You Really Love Me (How Will I Know),Parlophone Label Group,6,50,54
56,47,Luciano [DE],Schmetterling,Urban,10,3,47
57,51,The Weeknd,Blinding Lights,Republic Records,91,1,51
58,42,Dua Lipa,Levitating,Urban,23,16,42
59,49,Jamule,Wenn ich geh,Life Is Pain,6,9,49
60,48,RAF Camora,Zukunft,Indipendenza,6,4,48
61,53,Bausa feat. Apache 207,Madonna,Warner Music Germany,27,1,53
62,44,Ofenbach feat. Lagique,Wasted Love,Elektra,26,12,44
63,52,Tom Gregory,River,Kontor Records,13,36,52
64,50,Alvaro Soler,Magia,Airforce1,20,28,50
65,NA,PA Sports x Kianush,Drei Shotzzz,Life Is Pain,1,65,0
66,61,Masked Wolf,Astronaut In The Ocean,Elektra,33,4,61
67,58,Joel Corry feat. MNEK,Head & Heart,Atlantic,58,4,58
68,93,Joel Corry & Jax Jones feat. Charli XCX & Saweetie,Out Out,Atlantic,2,68,93
69,66,Lityway & Yungfijay feat. Ille & MABU,Für dich,Epic,7,66,66
70,56,Coldplay,Higher Power,Parlophone Label Group,16,35,56
71,59,Glockenbach feat. ClockClock,Redlight,Wefor,13,38,59
72,65,Leony,Faded Love,Kontor Records,27,17,65
73,67,The Kid Laroi,Without You,Columbia,35,13,67
74,70,01099 - Gustav,Frisch,01099,21,36,70
75,76,Apache 207,Roller,Four Music / TwoSides,104,1,76
76,72,Justin Bieber feat. Daniel Caesar & Giveon,Peaches,Def Jam,23,2,72
77,NA,Blxst & Tyga feat. Ty Dolla $ign,Chosen,Red Bull Records,1,77,0
78,68,Tom Grennan,Little Bit Of Love,RCA,16,53,68
79,NA,Shawn Mendes & Tainy,Summer Of Love,Island,1,79,0
80,69,Kygo feat. Zoe Wees,Love Me Now,RCA,2,69,69
81,88,Ava Max,EveryTime I Cry,Atlantic,4,81,88
82,81,24kGoldn feat. Iann Dior,Mood,Columbia,53,1,81
83,78,Doja Cat feat. SZA,Kiss Me More,RCA,20,31,78
84,89,Lucio101,Tränen,Columbia,5,54,89
85,73,Vegedream,Ramenez la coupe à la maison,Universal,11,9,73
86,79,Jason Derulo x Nuka,Love Not War (The Tampa Beat),Columbia,40,9,79
87,82,Luna [DE],Blau,Four Music / Treppenhaus,6,63,82
88,85,"187 Strassenbande / Bonez, Frauenarzt",Extasy,187 Strassenbande,16,1,85
89,83,Ofenbach & Quarterhead feat. Norma Jean Martine,Head Shoulders Knees & Toes,Spinnin' Records,56,6,83
90,74,Majestic x Boney M.,Rasputin,NITRON,17,38,74
91,80,Lena,Strip,Universal Domestic Polydor,12,70,80
92,33,Kalim & Layla,Savage,Urban,2,33,33
93,75,Purple Disco Machine feat. Moss Kena & The Knocks,Fireworks,Columbia,18,32,75
94,90,Tones And I,Dance Monkey,Bad Batch Records,107,1,90
95,97,Tom Odell,Another Love,Columbia,86,11,97
96,86,Michael Patrick Kelly,Throwback,Columbia,5,30,86
97,15,Farid Bang x Elif,Money II,Banger Musik,2,15,15
98,92,Miksu / Macloud / Jamule / Nimo,Frag mich nicht,Futura,22,2,92
99,84,Joel Corry / Raye / David Guetta,Bed,Atlantic,25,34,84
100,87,Zoe Wees,Girls Like Us,Capitol,32,9,87
